ivie_wavs/spk0003-0046.wav,spk0003,0046,map_task,belfast,4a
ivie_wavs/spk0000-0047.wav,spk0000,0047,map_task,belfast,4
ivie_wavs/spk0003-0048.wav,spk0003,0048,map_task,belfast,4b
ivie_wavs/spk0001-0049.wav,spk0001,0049,map_task,belfast,4
ivie_wavs/spk0002-0050.wav,spk0002,0050,map_task,belfast,4
ivie_wavs/spk0004-0051.wav,spk0004,0051,map_task,belfast,4
ivie_wavs/spk0005-0052.wav,spk0005,0052,map_task,belfast,4
ivie_wavs/spk0000-0053.wav,spk0000,0053,map_task,belfast,5
ivie_wavs/spk0001-0054.wav,spk0001,0054,map_task,belfast,5
ivie_wavs/spk0002-0055.wav,spk0002,0055,map_task,belfast,5
ivie_wavs/spk0003-0056.wav,spk0003,0056,map_task,belfast,5
ivie_wavs/spk0004-0057.wav,spk0004,0057,map_task,belfast,5
ivie_wavs/spk0005-0058.wav,spk0005,0058,map_task,belfast,5
ivie_wavs/spk0004-0059.wav,spk0004,0059,map_task,belfast,6a
ivie_wavs/spk0000-0060.wav,spk0000,0060,map_task,belfast,6
ivie_wavs/spk0004-0061.wav,spk0004,0061,map_task,belfast,6b
ivie_wavs/spk0001-0062.wav,spk0001,0062,map_task,belfast,6
ivie_wavs/spk0002-0063.wav,spk0002,0063,map_task,belfast,6
ivie_wavs/spk0003-0064.wav,spk0003,0064,map_task,belfast,6
ivie_wavs/spk0000-0065.wav,spk0000,0065,map_task,belfast,7
ivie_wavs/spk0001-0066.wav,spk0001,0066,map_task,belfast,7
ivie_wavs/spk0002-0067.wav,spk0002,0067,map_task,belfast,7
ivie_wavs/spk0003-0068.wav,spk0003,0068,map_task,belfast,7
ivie_wavs/spk0004-0069.wav,spk0004,0069,map_task,belfast,7
ivie_wavs/spk0004-0070.wav,spk0004,0070,map_task,belfast,8a
ivie_wavs/spk0000-0071.wav,spk0000,0071,map_task,belfast,8
ivie_wavs/spk0004-0072.wav,spk0004,0072,map_task,belfast,8b
ivie_wavs/spk0001-0073.wav,spk0001,0073,map_task,belfast,8
ivie_wavs/spk0002-0074.wav,spk0002,0074,map_task,belfast,8
ivie_wavs/spk0003-0075.wav,spk0003,0075,map_task,belfast,8
ivie_wavs/spk0001-0076.wav,spk0001,0076,read,belfast,1a
ivie_wavs/spk0006-0077.wav,spk0006,0077,read,belfast,1a
ivie_wavs/spk0003-0078.wav,spk0003,0078,read,belfast,1a
ivie_wavs/spk0005-0079.wav,spk0005,0079,read,belfast,1a
ivie_wavs/spk0000-0080.wav,spk0000,0080,read,belfast,1
ivie_wavs/spk0001-0081.wav,spk0001,0081,read,belfast,1b
ivie_wavs/spk0006-0082.wav,spk0006,0082,read,belfast,1b
ivie_wavs/spk0003-0083.wav,spk0003,0083,read,belfast,1b
ivie_wavs/spk0005-0084.wav,spk0005,0084,read,belfast,1b
ivie_wavs/spk0002-0085.wav,spk0002,0085,read,belfast,1
ivie_wavs/spk0007-0086.wav,spk0007,0086,read,belfast,1
ivie_wavs/spk0008-0087.wav,spk0008,0087,read,belfast,1
ivie_wavs/spk0009-0088.wav,spk0009,0088,read,belfast,1
ivie_wavs/spk0010-0089.wav,spk0010,0089,read,belfast,1
ivie_wavs/spk0004-0090.wav,spk0004,0090,read,belfast,1
ivie_wavs/spk0011-0091.wav,spk0011,0091,read,belfast,1
ivie_wavs/spk0000-0092.wav,spk0000,0092,read,belfast,2
ivie_wavs/spk0001-0093.wav,spk0001,0093,read,belfast,2
ivie_wavs/spk0002-0094.wav,spk0002,0094,read,belfast,2
ivie_wavs/spk0007-0095.wav,spk0007,0095,read,belfast,2
ivie_wavs/spk0006-0096.wav,spk0006,0096,read,belfast,2
ivie_wavs/spk0008-0097.wav,spk0008,0097,read,belfast,2
ivie_wavs/spk0003-0098.wav,spk0003,0098,read,belfast,2
ivie_wavs/spk0009-0099.wav,spk0009,0099,read,belfast,2
ivie_wavs/spk0010-0100.wav,spk0010,0100,read,belfast,2
ivie_wavs/spk0004-0101.wav,spk0004,0101,read,belfast,2
ivie_wavs/spk0011-0102.wav,spk0011,0102,read,belfast,2
ivie_wavs/spk0005-0103.wav,spk0005,0103,read,belfast,2
ivie_wavs/spk0012-0104.wav,spk0012,0104,read,belfast,2
ivie_wavs/spk0003-0105.wav,spk0003,0105,read,belfast,3a
ivie_wavs/spk0005-0106.wav,spk0005,0106,read,belfast,3a
ivie_wavs/spk0000-0107.wav,spk0000,0107,read,belfast,3
ivie_wavs/spk0003-0108.wav,spk0003,0108,read,belfast,3b
ivie_wavs/spk0005-0109.wav,spk0005,0109,read,belfast,3b
ivie_wavs/spk0001-0110.wav,spk0001,0110,read,belfast,3
ivie_wavs/spk0002-0111.wav,spk0002,0111,read,belfast,3
ivie_wavs/spk0007-0112.wav,spk0007,0112,read,belfast,3
ivie_wavs/spk0006-0113.wav,spk0006,0113,read,belfast,3
ivie_wavs/spk0008-0114.wav,spk0008,0114,read,belfast,3
ivie_wavs/spk0009-0115.wav,spk0009,0115,read,belfast,3
ivie_wavs/spk0010-0116.wav,spk0010,0116,read,belfast,3
ivie_wavs/spk0004-0117.wav,spk0004,0117,read,belfast,3
ivie_wavs/spk0011-0118.wav,spk0011,0118,read,belfast,3
ivie_wavs/spk0000-0119.wav,spk0000,0119,read,belfast,4
ivie_wavs/spk0003-0120.wav,spk0003,0120,read,belfast,4b
ivie_wavs/spk0005-0121.wav,spk0005,0121,read,belfast,4b
ivie_wavs/spk0001-0122.wav,spk0001,0122,read,belfast,4
ivie_wavs/spk0002-0123.wav,spk0002,0123,read,belfast,4
ivie_wavs/spk0007-0124.wav,spk0007,0124,read,belfast,4
ivie_wavs/spk0006-0125.wav,spk0006,0125,read,belfast,4
ivie_wavs/spk0008-0126.wav,spk0008,0126,read,belfast,4
ivie_wavs/spk0009-0127.wav,spk0009,0127,read,belfast,4
ivie_wavs/spk0010-0128.wav,spk0010,0128,read,belfast,4
ivie_wavs/spk0004-0129.wav,spk0004,0129,read,belfast,4
ivie_wavs/spk0011-0130.wav,spk0011,0130,read,belfast,4
ivie_wavs/spk0000-0131.wav,spk0000,0131,read,belfast,5
ivie_wavs/spk0001-0132.wav,spk0001,0132,read,belfast,5
ivie_wavs/spk0002-0133.wav,spk0002,0133,read,belfast,5
ivie_wavs/spk0007-0134.wav,spk0007,0134,read,belfast,5
ivie_wavs/spk0006-0135.wav,spk0006,0135,read,belfast,5
ivie_wavs/spk0008-0136.wav,spk0008,0136,read,belfast,5
ivie_wavs/spk0003-0137.wav,spk0003,0137,read,belfast,5
ivie_wavs/spk0009-0138.wav,spk0009,0138,read,belfast,5
ivie_wavs/spk0010-0139.wav,spk0010,0139,read,belfast,5
ivie_wavs/spk0004-0140.wav,spk0004,0140,read,belfast,5
ivie_wavs/spk0011-0141.wav,spk0011,0141,read,belfast,5
ivie_wavs/spk0005-0142.wav,spk0005,0142,read,belfast,5
ivie_wavs/spk0000-0143.wav,spk0000,0143,retold,belfast,1
ivie_wavs/spk0001-0144.wav,spk0001,0144,retold,belfast,1
ivie_wavs/spk0002-0145.wav,spk0002,0145,retold,belfast,1
ivie_wavs/spk0007-0146.wav,spk0007,0146,retold,belfast,1
ivie_wavs/spk0006-0147.wav,spk0006,0147,retold,belfast,1
ivie_wavs/spk0008-0148.wav,spk0008,0148,retold,belfast,1
ivie_wavs/spk0003-0149.wav,spk0003,0149,retold,belfast,1
ivie_wavs/spk0009-0150.wav,spk0009,0150,retold,belfast,1
ivie_wavs/spk0010-0151.wav,spk0010,0151,retold,belfast,1
ivie_wavs/spk0004-0152.wav,spk0004,0152,retold,belfast,1
ivie_wavs/spk0011-0153.wav,spk0011,0153,retold,belfast,1
ivie_wavs/spk0005-0154.wav,spk0005,0154,retold,belfast,1
ivie_wavs/spk0000-0155.wav,spk0000,0155,retold,belfast,2
ivie_wavs/spk0001-0156.wav,spk0001,0156,retold,belfast,2
ivie_wavs/spk0002-0157.wav,spk0002,0157,retold,belfast,2
ivie_wavs/spk0007-0158.wav,spk0007,0158,retold,belfast,2
ivie_wavs/spk0006-0159.wav,spk0006,0159,retold,belfast,2
ivie_wavs/spk0008-0160.wav,spk0008,0160,retold,belfast,2
ivie_wavs/spk0003-0161.wav,spk0003,0161,retold,belfast,2
ivie_wavs/spk0009-0162.wav,spk0009,0162,retold,belfast,2
ivie_wavs/spk0010-0163.wav,spk0010,0163,retold,belfast,2
ivie_wavs/spk0004-0164.wav,spk0004,0164,retold,belfast,2
ivie_wavs/spk0011-0165.wav,spk0011,0165,retold,belfast,2
ivie_wavs/spk0005-0166.wav,spk0005,0166,retold,belfast,2
ivie_wavs/spk0000-0167.wav,spk0000,0167,retold,belfast,3
ivie_wavs/spk0001-0168.wav,spk0001,0168,retold,belfast,3
ivie_wavs/spk0002-0169.wav,spk0002,0169,retold,belfast,3
ivie_wavs/spk0007-0170.wav,spk0007,0170,retold,belfast,3
ivie_wavs/spk0006-0171.wav,spk0006,0171,retold,belfast,3
ivie_wavs/spk0008-0172.wav,spk0008,0172,retold,belfast,3
ivie_wavs/spk0003-0173.wav,spk0003,0173,retold,belfast,3
ivie_wavs/spk0009-0174.wav,spk0009,0174,retold,belfast,3
ivie_wavs/spk0010-0175.wav,spk0010,0175,retold,belfast,3
ivie_wavs/spk0004-0176.wav,spk0004,0176,retold,belfast,3
ivie_wavs/spk0011-0177.wav,spk0011,0177,retold,belfast,3
ivie_wavs/spk0005-0178.wav,spk0005,0178,retold,belfast,3
ivie_wavs/spk0000-0179.wav,spk0000,0179,retold,belfast,4
ivie_wavs/spk0001-0180.wav,spk0001,0180,retold,belfast,4
ivie_wavs/spk0002-0181.wav,spk0002,0181,retold,belfast,4
ivie_wavs/spk0007-0182.wav,spk0007,0182,retold,belfast,4
ivie_wavs/spk0006-0183.wav,spk0006,0183,retold,belfast,4
ivie_wavs/spk0008-0184.wav,spk0008,0184,retold,belfast,4
ivie_wavs/spk0003-0185.wav,spk0003,0185,retold,belfast,4
ivie_wavs/spk0009-0186.wav,spk0009,0186,retold,belfast,4
ivie_wavs/spk0010-0187.wav,spk0010,0187,retold,belfast,4
ivie_wavs/spk0004-0188.wav,spk0004,0188,retold,belfast,4
ivie_wavs/spk0011-0189.wav,spk0011,0189,retold,belfast,4
ivie_wavs/spk0005-0190.wav,spk0005,0190,retold,belfast,4
ivie_wavs/spk0000-0191.wav,spk0000,0191,retold,belfast,5
ivie_wavs/spk0001-0192.wav,spk0001,0192,retold,belfast,5
ivie_wavs/spk0002-0193.wav,spk0002,0193,retold,belfast,5
ivie_wavs/spk0007-0194.wav,spk0007,0194,retold,belfast,5
ivie_wavs/spk0006-0195.wav,spk0006,0195,retold,belfast,5
ivie_wavs/spk0008-0196.wav,spk0008,0196,retold,belfast,5
ivie_wavs/spk0003-0197.wav,spk0003,0197,retold,belfast,5
ivie_wavs/spk0009-0198.wav,spk0009,0198,retold,belfast,5
ivie_wavs/spk0010-0199.wav,spk0010,0199,retold,belfast,5
ivie_wavs/spk0004-0200.wav,spk0004,0200,retold,belfast,5
ivie_wavs/spk0011-0201.wav,spk0011,0201,retold,belfast,5
ivie_wavs/spk0005-0202.wav,spk0005,0202,retold,belfast,5
ivie_wavs/spk0000-0203.wav,spk0000,0203,retold,belfast,6
ivie_wavs/spk0001-0204.wav,spk0001,0204,retold,belfast,6
ivie_wavs/spk0002-0205.wav,spk0002,0205,retold,belfast,6
ivie_wavs/spk0007-0206.wav,spk0007,0206,retold,belfast,6
ivie_wavs/spk0006-0207.wav,spk0006,0207,retold,belfast,6
ivie_wavs/spk0008-0208.wav,spk0008,0208,retold,belfast,6
ivie_wavs/spk0003-0209.wav,spk0003,0209,retold,belfast,6
ivie_wavs/spk0009-0210.wav,spk0009,0210,retold,belfast,6
ivie_wavs/spk0010-0211.wav,spk0010,0211,retold,belfast,6
ivie_wavs/spk0004-0212.wav,spk0004,0212,retold,belfast,6
ivie_wavs/spk0011-0213.wav,spk0011,0213,retold,belfast,6
ivie_wavs/spk0005-0214.wav,spk0005,0214,retold,belfast,6
ivie_wavs/spk0000-0215.wav,spk0000,0215,coordination,belfast,1
ivie_wavs/spk0001-0216.wav,spk0001,0216,coordination,belfast,1
ivie_wavs/spk0002-0217.wav,spk0002,0217,coordination,belfast,1
ivie_wavs/spk0007-0218.wav,spk0007,0218,coordination,belfast,1
ivie_wavs/spk0006-0219.wav,spk0006,0219,coordination,belfast,1
ivie_wavs/spk0008-0220.wav,spk0008,0220,coordination,belfast,1
ivie_wavs/spk0003-0221.wav,spk0003,0221,coordination,belfast,1
ivie_wavs/spk0009-0222.wav,spk0009,0222,coordination,belfast,1
ivie_wavs/spk0010-0223.wav,spk0010,0223,coordination,belfast,1
ivie_wavs/spk0004-0224.wav,spk0004,0224,coordination,belfast,1
ivie_wavs/spk0011-0225.wav,spk0011,0225,coordination,belfast,1
ivie_wavs/spk0005-0226.wav,spk0005,0226,coordination,belfast,1
ivie_wavs/spk0000-0227.wav,spk0000,0227,coordination,belfast,2
ivie_wavs/spk0001-0228.wav,spk0001,0228,coordination,belfast,2
ivie_wavs/spk0002-0229.wav,spk0002,0229,coordination,belfast,2
ivie_wavs/spk0007-0230.wav,spk0007,0230,coordination,belfast,2
ivie_wavs/spk0006-0231.wav,spk0006,0231,coordination,belfast,2
ivie_wavs/spk0008-0232.wav,spk0008,0232,coordination,belfast,2
ivie_wavs/spk0003-0233.wav,spk0003,0233,coordination,belfast,2
ivie_wavs/spk0009-0234.wav,spk0009,0234,coordination,belfast,2
ivie_wavs/spk0010-0235.wav,spk0010,0235,coordination,belfast,2
ivie_wavs/spk0004-0236.wav,spk0004,0236,coordination,belfast,2
ivie_wavs/spk0011-0237.wav,spk0011,0237,coordination,belfast,2
ivie_wavs/spk0005-0238.wav,spk0005,0238,coordination,belfast,2
ivie_wavs/spk0000-0239.wav,spk0000,0239,coordination,belfast,3
ivie_wavs/spk0001-0240.wav,spk0001,0240,coordination,belfast,3
ivie_wavs/spk0002-0241.wav,spk0002,0241,coordination,belfast,3
ivie_wavs/spk0007-0242.wav,spk0007,0242,coordination,belfast,3
ivie_wavs/spk0006-0243.wav,spk0006,0243,coordination,belfast,3
ivie_wavs/spk0008-0244.wav,spk0008,0244,coordination,belfast,3
ivie_wavs/spk0003-0245.wav,spk0003,0245,coordination,belfast,3
ivie_wavs/spk0009-0246.wav,spk0009,0246,coordination,belfast,3
ivie_wavs/spk0010-0247.wav,spk0010,0247,coordination,belfast,3
ivie_wavs/spk0004-0248.wav,spk0004,0248,coordination,belfast,3
ivie_wavs/spk0011-0249.wav,spk0011,0249,coordination,belfast,3
ivie_wavs/spk0005-0250.wav,spk0005,0250,coordination,belfast,3
ivie_wavs/spk0000-0251.wav,spk0000,0251,coordination,belfast,4
ivie_wavs/spk0001-0252.wav,spk0001,0252,coordination,belfast,4
ivie_wavs/spk0002-0253.wav,spk0002,0253,coordination,belfast,4
ivie_wavs/spk0007-0254.wav,spk0007,0254,coordination,belfast,4
ivie_wavs/spk0006-0255.wav,spk0006,0255,coordination,belfast,4
ivie_wavs/spk0008-0256.wav,spk0008,0256,coordination,belfast,4
ivie_wavs/spk0003-0257.wav,spk0003,0257,coordination,belfast,4
ivie_wavs/spk0009-0258.wav,spk0009,0258,coordination,belfast,4
ivie_wavs/spk0010-0259.wav,spk0010,0259,coordination,belfast,4
ivie_wavs/spk0004-0260.wav,spk0004,0260,coordination,belfast,4
ivie_wavs/spk0011-0261.wav,spk0011,0261,coordination,belfast,4
ivie_wavs/spk0005-0262.wav,spk0005,0262,coordination,belfast,4
ivie_wavs/spk0000-0263.wav,spk0000,0263,coordination,belfast,5
ivie_wavs/spk0001-0264.wav,spk0001,0264,coordination,belfast,5
ivie_wavs/spk0002-0265.wav,spk0002,0265,coordination,belfast,5
ivie_wavs/spk0007-0266.wav,spk0007,0266,coordination,belfast,5
ivie_wavs/spk0006-0267.wav,spk0006,0267,coordination,belfast,5
ivie_wavs/spk0008-0268.wav,spk0008,0268,coordination,belfast,5
ivie_wavs/spk0003-0269.wav,spk0003,0269,coordination,belfast,5
ivie_wavs/spk0009-0270.wav,spk0009,0270,coordination,belfast,5
ivie_wavs/spk0010-0271.wav,spk0010,0271,coordination,belfast,5
ivie_wavs/spk0004-0272.wav,spk0004,0272,coordination,belfast,5
ivie_wavs/spk0011-0273.wav,spk0011,0273,coordination,belfast,5
ivie_wavs/spk0005-0274.wav,spk0005,0274,coordination,belfast,5
ivie_wavs/spk0000-0275.wav,spk0000,0275,inversion,belfast,1
ivie_wavs/spk0001-0276.wav,spk0001,0276,inversion,belfast,1
ivie_wavs/spk0002-0277.wav,spk0002,0277,inversion,belfast,1
ivie_wavs/spk0007-0278.wav,spk0007,0278,inversion,belfast,1
ivie_wavs/spk0006-0279.wav,spk0006,0279,inversion,belfast,1
ivie_wavs/spk0008-0280.wav,spk0008,0280,inversion,belfast,1
ivie_wavs/spk0003-0281.wav,spk0003,0281,inversion,belfast,1
ivie_wavs/spk0009-0282.wav,spk0009,0282,inversion,belfast,1
ivie_wavs/spk0010-0283.wav,spk0010,0283,inversion,belfast,1
ivie_wavs/spk0004-0284.wav,spk0004,0284,inversion,belfast,1
ivie_wavs/spk0011-0285.wav,spk0011,0285,inversion,belfast,1
ivie_wavs/spk0005-0286.wav,spk0005,0286,inversion,belfast,1
ivie_wavs/spk0000-0287.wav,spk0000,0287,inversion,belfast,2
ivie_wavs/spk0001-0288.wav,spk0001,0288,inversion,belfast,2
ivie_wavs/spk0002-0289.wav,spk0002,0289,inversion,belfast,2
ivie_wavs/spk0007-0290.wav,spk0007,0290,inversion,belfast,2
ivie_wavs/spk0006-0291.wav,spk0006,0291,inversion,belfast,2
ivie_wavs/spk0008-0292.wav,spk0008,0292,inversion,belfast,2
ivie_wavs/spk0003-0293.wav,spk0003,0293,inversion,belfast,2
ivie_wavs/spk0009-0294.wav,spk0009,0294,inversion,belfast,2
ivie_wavs/spk0010-0295.wav,spk0010,0295,inversion,belfast,2
ivie_wavs/spk0004-0296.wav,spk0004,0296,inversion,belfast,2
ivie_wavs/spk0011-0297.wav,spk0011,0297,inversion,belfast,2
ivie_wavs/spk0005-0298.wav,spk0005,0298,inversion,belfast,2
ivie_wavs/spk0000-0299.wav,spk0000,0299,inversion,belfast,3
ivie_wavs/spk0001-0300.wav,spk0001,0300,inversion,belfast,3
ivie_wavs/spk0002-0301.wav,spk0002,0301,inversion,belfast,3
ivie_wavs/spk0007-0302.wav,spk0007,0302,inversion,belfast,3
ivie_wavs/spk0006-0303.wav,spk0006,0303,inversion,belfast,3
ivie_wavs/spk0008-0304.wav,spk0008,0304,inversion,belfast,3
ivie_wavs/spk0003-0305.wav,spk0003,0305,inversion,belfast,3
ivie_wavs/spk0009-0306.wav,spk0009,0306,inversion,belfast,3
ivie_wavs/spk0010-0307.wav,spk0010,0307,inversion,belfast,3
ivie_wavs/spk0004-0308.wav,spk0004,0308,inversion,belfast,3
ivie_wavs/spk0011-0309.wav,spk0011,0309,inversion,belfast,3
ivie_wavs/spk0005-0310.wav,spk0005,0310,inversion,belfast,3
ivie_wavs/spk0000-0311.wav,spk0000,0311,question,belfast,1
ivie_wavs/spk0001-0312.wav,spk0001,0312,question,belfast,1
ivie_wavs/spk0002-0313.wav,spk0002,0313,question,belfast,1
ivie_wavs/spk0007-0314.wav,spk0007,0314,question,belfast,1
ivie_wavs/spk0006-0315.wav,spk0006,0315,question,belfast,1
ivie_wavs/spk0008-0316.wav,spk0008,0316,question,belfast,1
ivie_wavs/spk0003-0317.wav,spk0003,0317,question,belfast,1
ivie_wavs/spk0009-0318.wav,spk0009,0318,question,belfast,1
ivie_wavs/spk0010-0319.wav,spk0010,0319,question,belfast,1
ivie_wavs/spk0004-0320.wav,spk0004,0320,question,belfast,1
ivie_wavs/spk0011-0321.wav,spk0011,0321,question,belfast,1
ivie_wavs/spk0005-0322.wav,spk0005,0322,question,belfast,1
ivie_wavs/spk0000-0323.wav,spk0000,0323,question,belfast,2
ivie_wavs/spk0001-0324.wav,spk0001,0324,question,belfast,2
ivie_wavs/spk0002-0325.wav,spk0002,0325,question,belfast,2
ivie_wavs/spk0007-0326.wav,spk0007,0326,question,belfast,2
ivie_wavs/spk0006-0327.wav,spk0006,0327,question,belfast,2
ivie_wavs/spk0008-0328.wav,spk0008,0328,question,belfast,2
ivie_wavs/spk0003-0329.wav,spk0003,0329,question,belfast,2
ivie_wavs/spk0009-0330.wav,spk0009,0330,question,belfast,2
ivie_wavs/spk0010-0331.wav,spk0010,0331,question,belfast,2
ivie_wavs/spk0004-0332.wav,spk0004,0332,question,belfast,2
ivie_wavs/spk0011-0333.wav,spk0011,0333,question,belfast,2
ivie_wavs/spk0005-0334.wav,spk0005,0334,question,belfast,2
ivie_wavs/spk0000-0335.wav,spk0000,0335,question,belfast,3
ivie_wavs/spk0001-0336.wav,spk0001,0336,question,belfast,3
ivie_wavs/spk0002-0337.wav,spk0002,0337,question,belfast,3
ivie_wavs/spk0007-0338.wav,spk0007,0338,question,belfast,3
ivie_wavs/spk0006-0339.wav,spk0006,0339,question,belfast,3
ivie_wavs/spk0008-0340.wav,spk0008,0340,question,belfast,3
ivie_wavs/spk0003-0341.wav,spk0003,0341,question,belfast,3
ivie_wavs/spk0009-0342.wav,spk0009,0342,question,belfast,3
ivie_wavs/spk0010-0343.wav,spk0010,0343,question,belfast,3
ivie_wavs/spk0004-0344.wav,spk0004,0344,question,belfast,3
ivie_wavs/spk0011-0345.wav,spk0011,0345,question,belfast,3
ivie_wavs/spk0005-0346.wav,spk0005,0346,question,belfast,3
ivie_wavs/spk0000-0347.wav,spk0000,0347,statement,belfast,1
ivie_wavs/spk0001-0348.wav,spk0001,0348,statement,belfast,1
ivie_wavs/spk0002-0349.wav,spk0002,0349,statement,belfast,1
ivie_wavs/spk0007-0350.wav,spk0007,0350,statement,belfast,1
ivie_wavs/spk0006-0351.wav,spk0006,0351,statement,belfast,1
ivie_wavs/spk0008-0352.wav,spk0008,0352,statement,belfast,1
ivie_wavs/spk0003-0353.wav,spk0003,0353,statement,belfast,1
ivie_wavs/spk0009-0354.wav,spk0009,0354,statement,belfast,1
ivie_wavs/spk0010-0355.wav,spk0010,0355,statement,belfast,1
ivie_wavs/spk0004-0356.wav,spk0004,0356,statement,belfast,1
ivie_wavs/spk0011-0357.wav,spk0011,0357,statement,belfast,1
ivie_wavs/spk0005-0358.wav,spk0005,0358,statement,belfast,1
ivie_wavs/spk0000-0359.wav,spk0000,0359,statement,belfast,2
ivie_wavs/spk0001-0360.wav,spk0001,0360,statement,belfast,2
ivie_wavs/spk0002-0361.wav,spk0002,0361,statement,belfast,2
ivie_wavs/spk0007-0362.wav,spk0007,0362,statement,belfast,2
ivie_wavs/spk0006-0363.wav,spk0006,0363,statement,belfast,2
ivie_wavs/spk0008-0364.wav,spk0008,0364,statement,belfast,2
ivie_wavs/spk0003-0365.wav,spk0003,0365,statement,belfast,2
ivie_wavs/spk0009-0366.wav,spk0009,0366,statement,belfast,2
ivie_wavs/spk0010-0367.wav,spk0010,0367,statement,belfast,2
ivie_wavs/spk0004-0368.wav,spk0004,0368,statement,belfast,2
ivie_wavs/spk0011-0369.wav,spk0011,0369,statement,belfast,2
ivie_wavs/spk0000-0370.wav,spk0000,0370,statement,belfast,3
ivie_wavs/spk0001-0371.wav,spk0001,0371,statement,belfast,3
ivie_wavs/spk0002-0372.wav,spk0002,0372,statement,belfast,3
ivie_wavs/spk0007-0373.wav,spk0007,0373,statement,belfast,3
ivie_wavs/spk0006-0374.wav,spk0006,0374,statement,belfast,3
ivie_wavs/spk0008-0375.wav,spk0008,0375,statement,belfast,3
ivie_wavs/spk0003-0376.wav,spk0003,0376,statement,belfast,3
ivie_wavs/spk0009-0377.wav,spk0009,0377,statement,belfast,3
ivie_wavs/spk0010-0378.wav,spk0010,0378,statement,belfast,3
ivie_wavs/spk0004-0379.wav,spk0004,0379,statement,belfast,3
ivie_wavs/spk0011-0380.wav,spk0011,0380,statement,belfast,3
ivie_wavs/spk0005-0381.wav,spk0005,0381,statement,belfast,3
ivie_wavs/spk0000-0382.wav,spk0000,0382,statement,belfast,4
ivie_wavs/spk0001-0383.wav,spk0001,0383,statement,belfast,4
ivie_wavs/spk0002-0384.wav,spk0002,0384,statement,belfast,4
