iemocap_wavs4/spk0009-0027.wav,Ses04M_impro04_F009.wav,spk0009,0027,Neutral state
iemocap_wavs4/spk0005-0028.wav,Ses01M_impro02_M010.wav,spk0005,0028,Sadness
iemocap_wavs4/spk0002-0029.wav,Ses01F_script01_3_F019.wav,spk0002,0029,Happiness
iemocap_wavs4/spk0009-0030.wav,Ses04M_impro04_F000.wav,spk0009,0030,Neutral state
iemocap_wavs4/spk0000-0031.wav,Ses03M_impro08a_M020.wav,spk0000,0031,Neutral state
iemocap_wavs4/spk0006-0032.wav,Ses05M_script03_2_F042.wav,spk0006,0032,Anger
iemocap_wavs4/spk0007-0033.wav,Ses02F_impro06_M009.wav,spk0007,0033,Neutral state
iemocap_wavs4/spk0004-0034.wav,Ses05F_script03_2_F033.wav,spk0004,0034,Anger
iemocap_wavs4/spk0009-0035.wav,Ses04M_impro05_M045.wav,spk0009,0035,Anger
iemocap_wavs4/spk0003-0036.wav,Ses03F_impro06_F023.wav,spk0003,0036,Sadness
iemocap_wavs4/spk0003-0037.wav,Ses03F_script01_1_M022.wav,spk0003,0037,Anger
iemocap_wavs4/spk0001-0038.wav,Ses02M_impro02_F012.wav,spk0001,0038,Sadness
iemocap_wavs4/spk0002-0039.wav,Ses01F_impro03_F022.wav,spk0002,0039,Neutral state
iemocap_wavs4/spk0002-0040.wav,Ses01F_impro04_M015.wav,spk0002,0040,Neutral state
iemocap_wavs4/spk0001-0041.wav,Ses02M_impro01_F005.wav,spk0001,0041,Neutral state
iemocap_wavs4/spk0002-0042.wav,Ses01F_script01_3_F010.wav,spk0002,0042,Happiness
iemocap_wavs4/spk0001-0043.wav,Ses02M_impro06_M011.wav,spk0001,0043,Sadness
iemocap_wavs4/spk0000-0044.wav,Ses03M_impro05b_F004.wav,spk0000,0044,Neutral state
iemocap_wavs4/spk0001-0045.wav,Ses02M_script03_2_F023.wav,spk0001,0045,Anger
iemocap_wavs4/spk0007-0046.wav,Ses02F_script02_2_F015.wav,spk0007,0046,Sadness
iemocap_wavs4/spk0002-0047.wav,Ses01F_impro03_M020.wav,spk0002,0047,Neutral state
iemocap_wavs4/spk0008-0048.wav,Ses04F_script01_3_M045.wav,spk0008,0048,Sadness
iemocap_wavs4/spk0003-0049.wav,Ses03F_impro04_M007.wav,spk0003,0049,Neutral state
iemocap_wavs4/spk0007-0050.wav,Ses02F_impro05_M002.wav,spk0007,0050,Neutral state
iemocap_wavs4/spk0000-0051.wav,Ses03M_impro05a_M014.wav,spk0000,0051,Anger
iemocap_wavs4/spk0006-0052.wav,Ses05M_impro02_M027.wav,spk0006,0052,Sadness
iemocap_wavs4/spk0007-0053.wav,Ses02F_impro02_F011.wav,spk0007,0053,Sadness
iemocap_wavs4/spk0006-0054.wav,Ses05M_impro08_M002.wav,spk0006,0054,Neutral state
iemocap_wavs4/spk0000-0055.wav,Ses03M_script01_3_F030.wav,spk0000,0055,Sadness
iemocap_wavs4/spk0005-0056.wav,Ses01M_script01_3_M037.wav,spk0005,0056,Sadness
iemocap_wavs4/spk0007-0057.wav,Ses02F_script03_2_F040.wav,spk0007,0057,Anger
iemocap_wavs4/spk0004-0058.wav,Ses05F_impro02_F038.wav,spk0004,0058,Sadness
iemocap_wavs4/spk0006-0059.wav,Ses05M_impro08_M000.wav,spk0006,0059,Neutral state
iemocap_wavs4/spk0002-0060.wav,Ses01F_script02_2_M017.wav,spk0002,0060,Neutral state
iemocap_wavs4/spk0008-0061.wav,Ses04F_impro01_F022.wav,spk0008,0061,Anger
iemocap_wavs4/spk0005-0062.wav,Ses01M_script01_3_M027.wav,spk0005,0062,Sadness
iemocap_wavs4/spk0001-0063.wav,Ses02M_impro01_F001.wav,spk0001,0063,Neutral state
iemocap_wavs4/spk0005-0064.wav,Ses01M_impro01_F019.wav,spk0005,0064,Anger
iemocap_wavs4/spk0005-0065.wav,Ses01M_script03_2_M038.wav,spk0005,0065,Anger
iemocap_wavs4/spk0005-0066.wav,Ses01M_script01_2_M015.wav,spk0005,0066,Anger
iemocap_wavs4/spk0000-0067.wav,Ses03M_impro02_M026.wav,spk0000,0067,Sadness
iemocap_wavs4/spk0005-0068.wav,Ses01M_impro01_F022.wav,spk0005,0068,Anger
iemocap_wavs4/spk0006-0069.wav,Ses05M_impro06_M011.wav,spk0006,0069,Sadness
iemocap_wavs4/spk0003-0070.wav,Ses03F_impro08_M006.wav,spk0003,0070,Anger
iemocap_wavs4/spk0001-0071.wav,Ses02M_impro08_M017.wav,spk0001,0071,Neutral state
iemocap_wavs4/spk0004-0072.wav,Ses05F_impro04_M029.wav,spk0004,0072,Neutral state
iemocap_wavs4/spk0006-0073.wav,Ses05M_script01_1_M035.wav,spk0006,0073,Anger
iemocap_wavs4/spk0004-0074.wav,Ses05F_impro06_F012.wav,spk0004,0074,Sadness
iemocap_wavs4/spk0000-0075.wav,Ses03M_impro08a_M005.wav,spk0000,0075,Neutral state
iemocap_wavs4/spk0004-0076.wav,Ses05F_impro02_F036.wav,spk0004,0076,Sadness
iemocap_wavs4/spk0003-0077.wav,Ses03F_impro02_M027.wav,spk0003,0077,Anger
iemocap_wavs4/spk0003-0078.wav,Ses03F_script01_1_M030.wav,spk0003,0078,Neutral state
iemocap_wavs4/spk0002-0079.wav,Ses01F_script01_3_M036.wav,spk0002,0079,Sadness
iemocap_wavs4/spk0004-0080.wav,Ses05F_impro05_M051.wav,spk0004,0080,Neutral state
iemocap_wavs4/spk0002-0081.wav,Ses01F_script02_2_F006.wav,spk0002,0081,Anger
iemocap_wavs4/spk0002-0082.wav,Ses01F_impro01_F001.wav,spk0002,0082,Neutral state
iemocap_wavs4/spk0002-0083.wav,Ses01F_script03_2_M024.wav,spk0002,0083,Anger
iemocap_wavs4/spk0003-0084.wav,Ses03F_impro08_M007.wav,spk0003,0084,Anger
iemocap_wavs4/spk0000-0085.wav,Ses03M_impro02_M002.wav,spk0000,0085,Sadness
iemocap_wavs4/spk0000-0086.wav,Ses03M_impro08a_M018.wav,spk0000,0086,Neutral state
iemocap_wavs4/spk0005-0087.wav,Ses01M_impro01_M020.wav,spk0005,0087,Anger
iemocap_wavs4/spk0007-0088.wav,Ses02F_impro02_F009.wav,spk0007,0088,Sadness
iemocap_wavs4/spk0009-0089.wav,Ses04M_impro06_M016.wav,spk0009,0089,Sadness
iemocap_wavs4/spk0005-0090.wav,Ses01M_impro06_M014.wav,spk0005,0090,Sadness
iemocap_wavs4/spk0001-0091.wav,Ses02M_impro06_M022.wav,spk0001,0091,Sadness
iemocap_wavs4/spk0005-0092.wav,Ses01M_script02_2_M042.wav,spk0005,0092,Sadness
iemocap_wavs4/spk0003-0093.wav,Ses03F_impro04_M001.wav,spk0003,0093,Neutral state
iemocap_wavs4/spk0003-0094.wav,Ses03F_script01_3_M023.wav,spk0003,0094,Happiness
iemocap_wavs4/spk0002-0095.wav,Ses01F_script01_1_F035.wav,spk0002,0095,Anger
iemocap_wavs4/spk0009-0096.wav,Ses04M_script01_2_F002.wav,spk0009,0096,Anger
iemocap_wavs4/spk0001-0097.wav,Ses02M_script03_2_F036.wav,spk0001,0097,Anger
iemocap_wavs4/spk0004-0098.wav,Ses05F_impro06_M003.wav,spk0004,0098,Sadness
iemocap_wavs4/spk0002-0099.wav,Ses01F_impro04_M019.wav,spk0002,0099,Neutral state
iemocap_wavs4/spk0008-0100.wav,Ses04F_impro05_F009.wav,spk0008,0100,Anger
iemocap_wavs4/spk0001-0101.wav,Ses02M_script03_2_F040.wav,spk0001,0101,Anger
iemocap_wavs4/spk0006-0102.wav,Ses05M_impro04_F034.wav,spk0006,0102,Neutral state
iemocap_wavs4/spk0008-0103.wav,Ses04F_impro06_F009.wav,spk0008,0103,Happiness
iemocap_wavs4/spk0003-0104.wav,Ses03F_script03_2_M043.wav,spk0003,0104,Anger
iemocap_wavs4/spk0006-0105.wav,Ses05M_script02_2_M026.wav,spk0006,0105,Anger
iemocap_wavs4/spk0002-0106.wav,Ses01F_script01_3_M029.wav,spk0002,0106,Sadness
iemocap_wavs4/spk0002-0107.wav,Ses01F_script02_1_M033.wav,spk0002,0107,Neutral state
iemocap_wavs4/spk0005-0108.wav,Ses01M_impro04_F020.wav,spk0005,0108,Neutral state
iemocap_wavs4/spk0004-0109.wav,Ses05F_impro05_M004.wav,spk0004,0109,Neutral state
iemocap_wavs4/spk0001-0110.wav,Ses02M_script03_2_M045.wav,spk0001,0110,Anger
iemocap_wavs4/spk0007-0111.wav,Ses02F_impro05_M010.wav,spk0007,0111,Neutral state
iemocap_wavs4/spk0004-0112.wav,Ses05F_impro05_F041.wav,spk0004,0112,Anger
iemocap_wavs4/spk0003-0113.wav,Ses03F_impro02_M019.wav,spk0003,0113,Sadness
iemocap_wavs4/spk0004-0114.wav,Ses05F_impro03_F033.wav,spk0004,0114,Happiness
iemocap_wavs4/spk0005-0115.wav,Ses01M_script01_1_F030.wav,spk0005,0115,Anger
iemocap_wavs4/spk0003-0116.wav,Ses03F_impro06_F016.wav,spk0003,0116,Sadness
iemocap_wavs4/spk0002-0117.wav,Ses01F_impro02_F017.wav,spk0002,0117,Sadness
iemocap_wavs4/spk0002-0118.wav,Ses01F_script01_1_M000.wav,spk0002,0118,Neutral state
iemocap_wavs4/spk0000-0119.wav,Ses03M_impro05a_M011.wav,spk0000,0119,Anger
iemocap_wavs4/spk0000-0120.wav,Ses03M_impro08a_M009.wav,spk0000,0120,Neutral state
iemocap_wavs4/spk0001-0121.wav,Ses02M_impro02_F006.wav,spk0001,0121,Sadness
iemocap_wavs4/spk0003-0122.wav,Ses03F_impro02_M020.wav,spk0003,0122,Sadness
iemocap_wavs4/spk0003-0123.wav,Ses03F_script01_1_M000.wav,spk0003,0123,Neutral state
iemocap_wavs4/spk0008-0124.wav,Ses04F_impro05_F017.wav,spk0008,0124,Anger
iemocap_wavs4/spk0003-0125.wav,Ses03F_impro08_M011.wav,spk0003,0125,Anger
iemocap_wavs4/spk0008-0126.wav,Ses04F_script01_1_F037.wav,spk0008,0126,Anger
iemocap_wavs4/spk0005-0127.wav,Ses01M_impro05_M028.wav,spk0005,0127,Anger
iemocap_wavs4/spk0007-0128.wav,Ses02F_script03_2_M043.wav,spk0007,0128,Anger
iemocap_wavs4/spk0008-0129.wav,Ses04F_script01_2_F007.wav,spk0008,0129,Anger
iemocap_wavs4/spk0002-0130.wav,Ses01F_script01_2_M017.wav,spk0002,0130,Anger
iemocap_wavs4/spk0005-0131.wav,Ses01M_impro05_M007.wav,spk0005,0131,Anger
iemocap_wavs4/spk0007-0132.wav,Ses02F_impro06_M011.wav,spk0007,0132,Neutral state
iemocap_wavs4/spk0001-0133.wav,Ses02M_script01_1_F033.wav,spk0001,0133,Anger
iemocap_wavs4/spk0005-0134.wav,Ses01M_script03_2_M036.wav,spk0005,0134,Anger
iemocap_wavs4/spk0008-0135.wav,Ses04F_script02_1_F012.wav,spk0008,0135,Anger
iemocap_wavs4/spk0009-0136.wav,Ses04M_script02_1_F013.wav,spk0009,0136,Anger
iemocap_wavs4/spk0002-0137.wav,Ses01F_impro06_F025.wav,spk0002,0137,Sadness
iemocap_wavs4/spk0001-0138.wav,Ses02M_impro08_M009.wav,spk0001,0138,Neutral state
iemocap_wavs4/spk0001-0139.wav,Ses02M_impro08_M022.wav,spk0001,0139,Neutral state
iemocap_wavs4/spk0004-0140.wav,Ses05F_script01_3_M030.wav,spk0004,0140,Sadness
iemocap_wavs4/spk0003-0141.wav,Ses03F_impro06_F032.wav,spk0003,0141,Sadness
iemocap_wavs4/spk0006-0142.wav,Ses05M_impro03_M027.wav,spk0006,0142,Happiness
iemocap_wavs4/spk0000-0143.wav,Ses03M_impro05a_M018.wav,spk0000,0143,Anger
iemocap_wavs4/spk0006-0144.wav,Ses05M_impro03_M013.wav,spk0006,0144,Happiness
iemocap_wavs4/spk0004-0145.wav,Ses05F_impro04_F022.wav,spk0004,0145,Sadness
iemocap_wavs4/spk0000-0146.wav,Ses03M_impro05b_F007.wav,spk0000,0146,Neutral state
iemocap_wavs4/spk0006-0147.wav,Ses05M_impro08_M003.wav,spk0006,0147,Neutral state
iemocap_wavs4/spk0008-0148.wav,Ses04F_impro05_F013.wav,spk0008,0148,Anger
iemocap_wavs4/spk0009-0149.wav,Ses04M_script03_2_M055.wav,spk0009,0149,Anger
iemocap_wavs4/spk0001-0150.wav,Ses02M_impro06_M018.wav,spk0001,0150,Sadness
iemocap_wavs4/spk0004-0151.wav,Ses05F_impro04_M041.wav,spk0004,0151,Neutral state
iemocap_wavs4/spk0002-0152.wav,Ses01F_script01_3_F020.wav,spk0002,0152,Happiness
iemocap_wavs4/spk0000-0153.wav,Ses03M_script02_2_M028.wav,spk0000,0153,Anger
iemocap_wavs4/spk0009-0154.wav,Ses04M_impro05_F036.wav,spk0009,0154,Neutral state
iemocap_wavs4/spk0007-0155.wav,Ses02F_impro02_F012.wav,spk0007,0155,Sadness
iemocap_wavs4/spk0005-0156.wav,Ses01M_script01_3_M026.wav,spk0005,0156,Sadness
iemocap_wavs4/spk0000-0157.wav,Ses03M_impro02_M029.wav,spk0000,0157,Sadness
iemocap_wavs4/spk0006-0158.wav,Ses05M_impro06_M018.wav,spk0006,0158,Sadness
iemocap_wavs4/spk0009-0159.wav,Ses04M_script03_2_M054.wav,spk0009,0159,Anger
iemocap_wavs4/spk0006-0160.wav,Ses05M_impro07_F045.wav,spk0006,0160,Happiness
iemocap_wavs4/spk0000-0161.wav,Ses03M_impro06_M016.wav,spk0000,0161,Sadness
iemocap_wavs4/spk0009-0162.wav,Ses04M_script01_1_F027.wav,spk0009,0162,Neutral state
iemocap_wavs4/spk0001-0163.wav,Ses02M_impro08_M031.wav,spk0001,0163,Neutral state
iemocap_wavs4/spk0007-0164.wav,Ses02F_script01_1_F037.wav,spk0007,0164,Anger
iemocap_wavs4/spk0006-0165.wav,Ses05M_script01_1b_F022.wav,spk0006,0165,Neutral state
iemocap_wavs4/spk0003-0166.wav,Ses03F_script02_2_M041.wav,spk0003,0166,Happiness
iemocap_wavs4/spk0000-0167.wav,Ses03M_impro05b_M023.wav,spk0000,0167,Anger
iemocap_wavs4/spk0005-0168.wav,Ses01M_script03_2_F038.wav,spk0005,0168,Anger
iemocap_wavs4/spk0002-0169.wav,Ses01F_script01_3_M016.wav,spk0002,0169,Happiness
iemocap_wavs4/spk0000-0170.wav,Ses03M_impro02_M003.wav,spk0000,0170,Sadness
iemocap_wavs4/spk0007-0171.wav,Ses02F_script01_2_M018.wav,spk0007,0171,Anger
iemocap_wavs4/spk0003-0172.wav,Ses03F_impro08_F005.wav,spk0003,0172,Neutral state
iemocap_wavs4/spk0006-0173.wav,Ses05M_impro03_M033.wav,spk0006,0173,Happiness
iemocap_wavs4/spk0003-0174.wav,Ses03F_script02_2_F028.wav,spk0003,0174,Sadness
iemocap_wavs4/spk0008-0175.wav,Ses04F_impro06_F001.wav,spk0008,0175,Sadness
iemocap_wavs4/spk0005-0176.wav,Ses01M_script01_3_F025.wav,spk0005,0176,Sadness
iemocap_wavs4/spk0008-0177.wav,Ses04F_impro08_M024.wav,spk0008,0177,Anger
iemocap_wavs4/spk0004-0178.wav,Ses05F_script01_2_M016.wav,spk0004,0178,Anger
iemocap_wavs4/spk0009-0179.wav,Ses04M_script03_2_F023.wav,spk0009,0179,Anger
iemocap_wavs4/spk0002-0180.wav,Ses01F_impro01_F000.wav,spk0002,0180,Neutral state
iemocap_wavs4/spk0003-0181.wav,Ses03F_script01_1_M053.wav,spk0003,0181,Neutral state
iemocap_wavs4/spk0006-0182.wav,Ses05M_impro08_F015.wav,spk0006,0182,Neutral state
iemocap_wavs4/spk0004-0183.wav,Ses05F_script01_1_F031.wav,spk0004,0183,Sadness
iemocap_wavs4/spk0000-0184.wav,Ses03M_impro05a_F000.wav,spk0000,0184,Neutral state
iemocap_wavs4/spk0006-0185.wav,Ses05M_impro04_F035.wav,spk0006,0185,Neutral state
iemocap_wavs4/spk0000-0186.wav,Ses03M_impro06_M004.wav,spk0000,0186,Sadness
iemocap_wavs4/spk0008-0187.wav,Ses04F_impro06_F004.wav,spk0008,0187,Sadness
iemocap_wavs4/spk0009-0188.wav,Ses04M_script02_1_F002.wav,spk0009,0188,Anger
iemocap_wavs4/spk0003-0189.wav,Ses03F_script01_1_M028.wav,spk0003,0189,Neutral state
iemocap_wavs4/spk0009-0190.wav,Ses04M_script03_2_F051.wav,spk0009,0190,Anger
iemocap_wavs4/spk0001-0191.wav,Ses02M_script02_2_M029.wav,spk0001,0191,Anger
iemocap_wavs4/spk0000-0192.wav,Ses03M_script03_2_F041.wav,spk0000,0192,Anger
iemocap_wavs4/spk0009-0193.wav,Ses04M_impro06_F002.wav,spk0009,0193,Sadness
iemocap_wavs4/spk0002-0194.wav,Ses01F_impro03_F026.wav,spk0002,0194,Happiness
iemocap_wavs4/spk0006-0195.wav,Ses05M_impro08_M016.wav,spk0006,0195,Neutral state
iemocap_wavs4/spk0002-0196.wav,Ses01F_impro06_M009.wav,spk0002,0196,Neutral state
iemocap_wavs4/spk0002-0197.wav,Ses01F_impro06_F013.wav,spk0002,0197,Sadness
iemocap_wavs4/spk0009-0198.wav,Ses04M_script01_2_F014.wav,spk0009,0198,Anger
iemocap_wavs4/spk0004-0199.wav,Ses05F_impro08_F019.wav,spk0004,0199,Neutral state
iemocap_wavs4/spk0000-0200.wav,Ses03M_impro06_M009.wav,spk0000,0200,Sadness
iemocap_wavs4/spk0009-0201.wav,Ses04M_impro06_M008.wav,spk0009,0201,Sadness
iemocap_wavs4/spk0006-0202.wav,Ses05M_script03_2_M044.wav,spk0006,0202,Anger
iemocap_wavs4/spk0000-0203.wav,Ses03M_impro06_M019.wav,spk0000,0203,Sadness
iemocap_wavs4/spk0002-0204.wav,Ses01F_impro04_M009.wav,spk0002,0204,Neutral state
iemocap_wavs4/spk0001-0205.wav,Ses02M_script03_2_M044.wav,spk0001,0205,Anger
iemocap_wavs4/spk0000-0206.wav,Ses03M_script03_2_M043.wav,spk0000,0206,Anger
iemocap_wavs4/spk0007-0207.wav,Ses02F_impro05_M011.wav,spk0007,0207,Neutral state
iemocap_wavs4/spk0007-0208.wav,Ses02F_impro02_F001.wav,spk0007,0208,Sadness
iemocap_wavs4/spk0006-0209.wav,Ses05M_script03_2_M041.wav,spk0006,0209,Anger
iemocap_wavs4/spk0000-0210.wav,Ses03M_script01_2_F015.wav,spk0000,0210,Anger
iemocap_wavs4/spk0004-0211.wav,Ses05F_script02_2_F017.wav,spk0004,0211,Sadness
iemocap_wavs4/spk0002-0212.wav,Ses01F_impro05_M015.wav,spk0002,0212,Neutral state
iemocap_wavs4/spk0000-0213.wav,Ses03M_impro05a_M010.wav,spk0000,0213,Anger
iemocap_wavs4/spk0002-0214.wav,Ses01F_impro05_M010.wav,spk0002,0214,Neutral state
iemocap_wavs4/spk0000-0215.wav,Ses03M_impro04_F030.wav,spk0000,0215,Neutral state
iemocap_wavs4/spk0005-0216.wav,Ses01M_impro06_M007.wav,spk0005,0216,Sadness
iemocap_wavs4/spk0002-0217.wav,Ses01F_impro04_M012.wav,spk0002,0217,Neutral state
iemocap_wavs4/spk0002-0218.wav,Ses01F_impro04_M004.wav,spk0002,0218,Neutral state
iemocap_wavs4/spk0000-0219.wav,Ses03M_impro06_M008.wav,spk0000,0219,Sadness
iemocap_wavs4/spk0008-0220.wav,Ses04F_impro05_F016.wav,spk0008,0220,Anger
iemocap_wavs4/spk0003-0221.wav,Ses03F_impro06_F019.wav,spk0003,0221,Sadness
iemocap_wavs4/spk0000-0222.wav,Ses03M_impro05b_M027.wav,spk0000,0222,Anger
iemocap_wavs4/spk0007-0223.wav,Ses02F_script03_2_F036.wav,spk0007,0223,Anger
iemocap_wavs4/spk0008-0224.wav,Ses04F_script01_2_F006.wav,spk0008,0224,Anger
iemocap_wavs4/spk0003-0225.wav,Ses03F_impro06_F020.wav,spk0003,0225,Sadness
iemocap_wavs4/spk0000-0226.wav,Ses03M_impro05a_M002.wav,spk0000,0226,Anger
iemocap_wavs4/spk0007-0227.wav,Ses02F_script01_3_M025.wav,spk0007,0227,Sadness
iemocap_wavs4/spk0004-0228.wav,Ses05F_impro05_M019.wav,spk0004,0228,Neutral state
iemocap_wavs4/spk0004-0229.wav,Ses05F_script01_3_M026.wav,spk0004,0229,Sadness
iemocap_wavs4/spk0001-0230.wav,Ses02M_impro05_F000.wav,spk0001,0230,Neutral state
iemocap_wavs4/spk0005-0231.wav,Ses01M_script01_1_F036.wav,spk0005,0231,Anger
iemocap_wavs4/spk0002-0232.wav,Ses01F_impro04_M011.wav,spk0002,0232,Neutral state
iemocap_wavs4/spk0004-0233.wav,Ses05F_script01_1_M004.wav,spk0004,0233,Sadness
iemocap_wavs4/spk0003-0234.wav,Ses03F_script01_2_F015.wav,spk0003,0234,Anger
iemocap_wavs4/spk0000-0235.wav,Ses03M_impro08a_M003.wav,spk0000,0235,Neutral state
iemocap_wavs4/spk0008-0236.wav,Ses04F_impro08_M016.wav,spk0008,0236,Anger
iemocap_wavs4/spk0001-0237.wav,Ses02M_impro02_F001.wav,spk0001,0237,Sadness
iemocap_wavs4/spk0001-0238.wav,Ses02M_impro06_M019.wav,spk0001,0238,Sadness
iemocap_wavs4/spk0009-0239.wav,Ses04M_script02_2_F021.wav,spk0009,0239,Sadness
iemocap_wavs4/spk0006-0240.wav,Ses05M_script01_1_F024.wav,spk0006,0240,Neutral state
iemocap_wavs4/spk0005-0241.wav,Ses01M_script01_1_M004.wav,spk0005,0241,Sadness
iemocap_wavs4/spk0001-0242.wav,Ses02M_impro08_M020.wav,spk0001,0242,Neutral state
iemocap_wavs4/spk0004-0243.wav,Ses05F_impro04_M038.wav,spk0004,0243,Neutral state
iemocap_wavs4/spk0000-0244.wav,Ses03M_script01_1_F045.wav,spk0000,0244,Sadness
iemocap_wavs4/spk0003-0245.wav,Ses03F_impro06_F009.wav,spk0003,0245,Sadness
iemocap_wavs4/spk0003-0246.wav,Ses03F_script01_1_M008.wav,spk0003,0246,Neutral state
iemocap_wavs4/spk0000-0247.wav,Ses03M_impro05b_M015.wav,spk0000,0247,Anger
iemocap_wavs4/spk0006-0248.wav,Ses05M_script02_2_M031.wav,spk0006,0248,Sadness
iemocap_wavs4/spk0007-0249.wav,Ses02F_impro02_F013.wav,spk0007,0249,Sadness
iemocap_wavs4/spk0001-0250.wav,Ses02M_script01_1_M037.wav,spk0001,0250,Anger
iemocap_wavs4/spk0005-0251.wav,Ses01M_impro06_M013.wav,spk0005,0251,Sadness
iemocap_wavs4/spk0006-0252.wav,Ses05M_impro03_M012.wav,spk0006,0252,Happiness
iemocap_wavs4/spk0007-0253.wav,Ses02F_script03_2_F043.wav,spk0007,0253,Anger
iemocap_wavs4/spk0001-0254.wav,Ses02M_impro02_M001.wav,spk0001,0254,Sadness
iemocap_wavs4/spk0004-0255.wav,Ses05F_impro08_M020.wav,spk0004,0255,Neutral state
iemocap_wavs4/spk0000-0256.wav,Ses03M_impro05a_M004.wav,spk0000,0256,Anger
iemocap_wavs4/spk0003-0257.wav,Ses03F_impro04_M014.wav,spk0003,0257,Neutral state
iemocap_wavs4/spk0001-0258.wav,Ses02M_impro08_M029.wav,spk0001,0258,Neutral state
iemocap_wavs4/spk0009-0259.wav,Ses04M_script03_2_F032.wav,spk0009,0259,Anger
iemocap_wavs4/spk0007-0260.wav,Ses02F_impro05_M000.wav,spk0007,0260,Neutral state
iemocap_wavs4/spk0002-0261.wav,Ses01F_script01_3_F011.wav,spk0002,0261,Happiness
iemocap_wavs4/spk0007-0262.wav,Ses02F_impro08_M016.wav,spk0007,0262,Neutral state
iemocap_wavs4/spk0009-0263.wav,Ses04M_impro06_M003.wav,spk0009,0263,Sadness
iemocap_wavs4/spk0008-0264.wav,Ses04F_script01_1_M025.wav,spk0008,0264,Anger
iemocap_wavs4/spk0008-0265.wav,Ses04F_script03_2_F038.wav,spk0008,0265,Anger
iemocap_wavs4/spk0000-0266.wav,Ses03M_impro08a_M007.wav,spk0000,0266,Neutral state
iemocap_wavs4/spk0005-0267.wav,Ses01M_impro01_M025.wav,spk0005,0267,Anger
iemocap_wavs4/spk0008-0268.wav,Ses04F_impro05_F019.wav,spk0008,0268,Anger
iemocap_wavs4/spk0002-0269.wav,Ses01F_script02_1_F025.wav,spk0002,0269,Neutral state
iemocap_wavs4/spk0006-0270.wav,Ses05M_script03_2_F036.wav,spk0006,0270,Anger
iemocap_wavs4/spk0002-0271.wav,Ses01F_script03_2_M023.wav,spk0002,0271,Anger
iemocap_wavs4/spk0002-0272.wav,Ses01F_impro05_F025.wav,spk0002,0272,Anger
iemocap_wavs4/spk0000-0273.wav,Ses03M_impro02_F023.wav,spk0000,0273,Sadness
iemocap_wavs4/spk0000-0274.wav,Ses03M_script02_2_M036.wav,spk0000,0274,Sadness
iemocap_wavs4/spk0004-0275.wav,Ses05F_script01_1_F034.wav,spk0004,0275,Anger
iemocap_wavs4/spk0007-0276.wav,Ses02F_script03_1_F023.wav,spk0007,0276,Happiness
iemocap_wavs4/spk0005-0277.wav,Ses01M_script02_2_F036.wav,spk0005,0277,Sadness
